space_start_mile,space_end_mile,time_start_s,time_end_s,average_speed_mph,vehicle_count,is_observed
4.100000000,4.200000000,21000.000000000,21300.000000000,44.009305508,49,1
4.100000000,4.200000000,21300.000000000,21600.000000000,43.934122556,50,1
4.200000000,4.300000000,0.000000000,300.000000000,57.611832500,1,1
4.200000000,4.300000000,300.000000000,600.000000000,43.201723184,41,1
4.200000000,4.300000000,600.000000000,900.000000000,45.770724409,49,1
4.200000000,4.300000000,900.000000000,1200.000000000,41.057167129,56,1
4.200000000,4.300000000,1200.000000000,1500.000000000,43.900664752,43,1
4.200000000,4.300000000,1500.000000000,1800.000000000,42.483746117,50,1
4.200000000,4.300000000,1800.000000000,2100.000000000,42.815912052,56,1
4.200000000,4.300000000,2100.000000000,2400.000000000,42.541988180,49,1
4.200000000,4.300000000,2400.000000000,2700.000000000,45.946331774,48,1
4.200000000,4.300000000,2700.000000000,3000.000000000,44.364716740,54,1
4.200000000,4.300000000,3000.000000000,3300.000000000,43.434855193,45,1
4.200000000,4.300000000,3300.000000000,3600.000000000,41.880925981,55,1
4.200000000,4.300000000,3600.000000000,3900.000000000,42.581977238,52,1
4.200000000,4.300000000,3900.000000000,4200.000000000,42.463316447,55,1
4.200000000,4.300000000,4200.000000000,4500.000000000,41.948151357,49,1
4.200000000,4.300000000,4500.000000000,4800.000000000,38.739259405,58,1
4.200000000,4.300000000,4800.000000000,5100.000000000,43.274895559,60,1
4.200000000,4.300000000,5100.000000000,5400.000000000,44.628267047,48,1
4.200000000,4.300000000,5400.000000000,5700.000000000,43.553017560,50,1
4.200000000,4.300000000,5700.000000000,6000.000000000,43.728807878,53,1
4.200000000,4.300000000,6000.000000000,6300.000000000,43.674515097,54,1
4.200000000,4.300000000,6300.000000000,6600.000000000,44.156156599,52,1
4.200000000,4.300000000,6600.000000000,6900.000000000,43.561617862,55,1
4.200000000,4.300000000,6900.000000000,7200.000000000,40.991237408,50,1
4.200000000,4.300000000,7200.000000000,7500.000000000,41.114577707,56,1
4.200000000,4.300000000,7500.000000000,7800.000000000,43.308798103,49,1
4.200000000,4.300000000,7800.000000000,8100.000000000,44.916995672,47,1
4.200000000,4.300000000,8100.000000000,8400.000000000,42.854327020,62,1
4.200000000,4.300000000,8400.000000000,8700.000000000,38.731089789,47,1
4.200000000,4.300000000,8700.000000000,9000.000000000,44.552850681,50,1
4.200000000,4.300000000,9000.000000000,9300.000000000,41.914819244,48,1
4.200000000,4.300000000,9300.000000000,9600.000000000,41.796519740,60,1
4.200000000,4.300000000,9600.000000000,9900.000000000,44.017775080,47,1
4.200000000,4.300000000,9900.000000000,10200.000000000,44.903719513,53,1
4.200000000,4.300000000,10200.000000000,10500.000000000,44.232667320,52,1
4.200000000,4.300000000,10500.000000000,10800.000000000,44.549745314,48,1
4.200000000,4.300000000,10800.000000000,11100.000000000,42.170342336,54,1
4.200000000,4.300000000,11100.000000000,11400.000000000,39.305625710,43,1
4.200000000,4.300000000,11400.000000000,11700.000000000,45.073248698,53,1
4.200000000,4.300000000,11700.000000000,12000.000000000,41.162958090,47,1
4.200000000,4.300000000,12000.000000000,12300.000000000,44.080424013,60,1
4.200000000,4.300000000,12300.000000000,12600.000000000,44.391764731,47,1
4.200000000,4.300000000,12600.000000000,12900.000000000,41.151622293,56,1
4.200000000,4.300000000,12900.000000000,13200.000000000,43.931777860,46,1
4.200000000,4.300000000,13200.000000000,13500.000000000,42.569960436,45,1
4.200000000,4.300000000,13500.000000000,13800.000000000,45.595672468,49,1
4.200000000,4.300000000,13800.000000000,14100.000000000,44.073654945,51,1
4.200000000,4.300000000,14100.000000000,14400.000000000,43.068446197,59,1
4.200000000,4.300000000,14400.000000000,14700.000000000,42.037417690,51,1
4.200000000,4.300000000,14700.000000000,15000.000000000,43.348141682,48,1
4.200000000,4.300000000,15000.000000000,15300.000000000,45.582664945,46,1
4.200000000,4.300000000,15300.000000000,15600.000000000,44.770410808,48,1
4.200000000,4.300000000,15600.000000000,15900.000000000,43.697584571,49,1
4.200000000,4.300000000,15900.000000000,16200.000000000,43.096327172,63,1
4.200000000,4.300000000,16200.000000000,16500.000000000,44.699784170,48,1
4.200000000,4.300000000,16500.000000000,16800.000000000,41.590755941,46,1
4.200000000,4.300000000,16800.000000000,17100.000000000,41.362989818,50,1
4.200000000,4.300000000,17100.000000000,17400.000000000,41.868402560,48,1
4.200000000,4.300000000,17400.000000000,17700.000000000,41.936997619,55,1
4.200000000,4.300000000,17700.000000000,18000.000000000,44.230478413,55,1
4.200000000,4.300000000,18000.000000000,18300.000000000,42.711244634,46,1
4.200000000,4.300000000,18300.000000000,18600.000000000,42.742521880,53,1
4.200000000,4.300000000,18600.000000000,18900.000000000,44.548619497,47,1
4.200000000,4.300000000,18900.000000000,19200.000000000,42.497546863,50,1
4.200000000,4.300000000,19200.000000000,19500.000000000,44.578019283,51,1
4.200000000,4.300000000,19500.000000000,19800.000000000,43.671321421,50,1
4.200000000,4.300000000,19800.000000000,20100.000000000,41.157616693,53,1
4.200000000,4.300000000,20100.000000000,20400.000000000,43.840826756,50,1
4.200000000,4.300000000,20400.000000000,20700.000000000,42.243411685,51,1
4.200000000,4.300000000,20700.000000000,21000.000000000,40.937661330,50,1
4.200000000,4.300000000,21000.000000000,21300.000000000,43.946021172,51,1
4.200000000,4.300000000,21300.000000000,21600.000000000,43.485624530,48,1
4.300000000,4.400000000,0.000000000,300.000000000,55.672908000,1,1
4.300000000,4.400000000,300.000000000,600.000000000,43.270704890,40,1
4.300000000,4.400000000,600.000000000,900.000000000,45.530694536,49,1
4.300000000,4.400000000,900.000000000,1200.000000000,40.058609915,58,1
4.300000000,4.400000000,1200.000000000,1500.000000000,43.473058278,46,1
4.300000000,4.400000000,1500.000000000,1800.000000000,42.545368759,47,1
4.300000000,4.400000000,1800.000000000,2100.000000000,43.620032356,55,1
4.300000000,4.400000000,2100.000000000,2400.000000000,43.577816371,53,1
4.300000000,4.400000000,2400.000000000,2700.000000000,46.064033581,48,1
4.300000000,4.400000000,2700.000000000,3000.000000000,44.048546286,54,1
4.300000000,4.400000000,3000.000000000,3300.000000000,44.179022603,43,1
4.300000000,4.400000000,3300.000000000,3600.000000000,41.529485193,53,1
4.300000000,4.400000000,3600.000000000,3900.000000000,43.100170743,51,1
4.300000000,4.400000000,3900.000000000,4200.000000000,42.154723733,52,1
4.300000000,4.400000000,4200.000000000,4500.000000000,43.363825830,46,1
4.300000000,4.400000000,4500.000000000,4800.000000000,39.322297119,57,1
4.300000000,4.400000000,4800.000000000,5100.000000000,43.915328493,63,1
4.300000000,4.400000000,5100.000000000,5400.000000000,45.542906213,49,1
4.300000000,4.400000000,5400.000000000,5700.000000000,43.691225674,54,1
4.300000000,4.400000000,5700.000000000,6000.000000000,44.886358382,52,1
4.300000000,4.400000000,6000.000000000,6300.000000000,43.995328176,51,1
4.300000000,4.400000000,6300.000000000,6600.000000000,43.188326422,51,1
4.300000000,4.400000000,6600.000000000,6900.000000000,42.217944714,56,1
4.300000000,4.400000000,6900.000000000,7200.000000000,41.286944857,54,1
4.300000000,4.400000000,7200.000000000,7500.000000000,39.320482247,52,1
4.300000000,4.400000000,7500.000000000,7800.000000000,43.973923410,51,1
4.300000000,4.400000000,7800.000000000,8100.000000000,43.315040945,48,1
4.300000000,4.400000000,8100.000000000,8400.000000000,42.801072162,59,1
4.300000000,4.400000000,8400.000000000,8700.000000000,39.290121100,46,1
4.300000000,4.400000000,8700.000000000,9000.000000000,43.883060596,52,1
4.300000000,4.400000000,9000.000000000,9300.000000000,41.183125719,44,1
4.300000000,4.400000000,9300.000000000,9600.000000000,42.177308762,61,1
4.300000000,4.400000000,9600.000000000,9900.000000000,44.581299807,47,1
4.300000000,4.400000000,9900.000000000,10200.000000000,44.077347831,53,1
4.300000000,4.400000000,10200.000000000,10500.000000000,44.675143081,50,1
4.300000000,4.400000000,10500.000000000,10800.000000000,44.594650250,48,1
4.300000000,4.400000000,10800.000000000,11100.000000000,42.678307493,54,1
4.300000000,4.400000000,11100.000000000,11400.000000000,39.961192481,42,1
4.300000000,4.400000000,11400.000000000,11700.000000000,44.409301887,54,1
4.300000000,4.400000000,11700.000000000,12000.000000000,41.148178997,47,1
4.300000000,4.400000000,12000.000000000,12300.000000000,44.220597945,58,1
4.300000000,4.400000000,12300.000000000,12600.000000000,43.841529746,50,1
4.300000000,4.400000000,12600.000000000,12900.000000000,40.726824163,56,1
4.300000000,4.400000000,12900.000000000,13200.000000000,43.370598945,48,1
4.300000000,4.400000000,13200.000000000,13500.000000000,43.752311329,42,1
4.300000000,4.400000000,13500.000000000,13800.000000000,45.571350885,50,1
4.300000000,4.400000000,13800.000000000,14100.000000000,43.304888590,49,1
4.300000000,4.400000000,14100.000000000,14400.000000000,42.174965261,58,1
4.300000000,4.400000000,14400.000000000,14700.000000000,41.999091557,55,1
4.300000000,4.400000000,14700.000000000,15000.000000000,43.518600315,51,1
4.300000000,4.400000000,15000.000000000,15300.000000000,44.734233266,46,1
4.300000000,4.400000000,15300.000000000,15600.000000000,44.362361619,50,1
4.300000000,4.400000000,15600.000000000,15900.000000000,44.661349626,49,1
4.300000000,4.400000000,15900.000000000,16200.000000000,42.558323748,60,1
4.300000000,4.400000000,16200.000000000,16500.000000000,45.008079222,51,1
4.300000000,4.400000000,16500.000000000,16800.000000000,39.941510510,44,1
4.300000000,4.400000000,16800.000000000,17100.000000000,41.774703405,49,1
4.300000000,4.400000000,17100.000000000,17400.000000000,41.607568391,52,1
4.300000000,4.400000000,17400.000000000,17700.000000000,42.532304646,50,1
4.300000000,4.400000000,17700.000000000,18000.000000000,43.747071183,59,1
4.300000000,4.400000000,18000.000000000,18300.000000000,41.673923991,47,1
4.300000000,4.400000000,18300.000000000,18600.000000000,42.044479891,54,1
4.300000000,4.400000000,18600.000000000,18900.000000000,44.469655787,47,1
4.300000000,4.400000000,18900.000000000,19200.000000000,43.082252961,50,1
4.300000000,4.400000000,19200.000000000,19500.000000000,45.494907995,51,1
4.300000000,4.400000000,19500.000000000,19800.000000000,43.117908852,50,1
4.300000000,4.400000000,19800.000000000,20100.000000000,41.222045715,52,1
4.300000000,4.400000000,20100.000000000,20400.000000000,44.415569027,50,1
4.300000000,4.400000000,20400.000000000,20700.000000000,40.299843723,48,1
4.300000000,4.400000000,20700.000000000,21000.000000000,39.881420748,50,1
4.300000000,4.400000000,21000.000000000,21300.000000000,44.235000795,54,1
4.300000000,4.400000000,21300.000000000,21600.000000000,43.454431714,52,1
4.400000000,4.500000000,0.000000000,300.000000000,54.621422143,1,1
4.400000000,4.500000000,300.000000000,600.000000000,42.809691948,37,1
4.400000000,4.500000000,600.000000000,900.000000000,45.484969751,46,1
4.400000000,4.500000000,900.000000000,1200.000000000,39.370044940,57,1
4.400000000,4.500000000,1200.000000000,1500.000000000,42.966958528,49,1
4.400000000,4.500000000,1500.000000000,1800.000000000,42.369932268,46,1
4.400000000,4.500000000,1800.000000000,2100.000000000,44.090299272,51,1
4.400000000,4.500000000,2100.000000000,2400.000000000,44.119635872,54,1
4.400000000,4.500000000,2400.000000000,2700.000000000,45.394656667,51,1
4.400000000,4.500000000,2700.000000000,3000.000000000,43.305775137,54,1
4.400000000,4.500000000,3000.000000000,3300.000000000,44.841196492,45,1
4.400000000,4.500000000,3300.000000000,3600.000000000,40.925696261,52,1
4.400000000,4.500000000,3600.000000000,3900.000000000,41.987400942,51,1
4.400000000,4.500000000,3900.000000000,4200.000000000,42.113010654,51,1
4.400000000,4.500000000,4200.000000000,4500.000000000,43.680509210,43,1
4.400000000,4.500000000,4500.000000000,4800.000000000,40.978048127,55,1
4.400000000,4.500000000,4800.000000000,5100.000000000,44.137465607,59,1
4.400000000,4.500000000,5100.000000000,5400.000000000,45.677656685,47,1
4.400000000,4.500000000,5400.000000000,5700.000000000,43.403233486,54,1
4.400000000,4.500000000,5700.000000000,6000.000000000,45.521766597,52,1
4.400000000,4.500000000,6000.000000000,6300.000000000,44.237187728,49,1
4.400000000,4.500000000,6300.000000000,6600.000000000,43.555265221,48,1
4.400000000,4.500000000,6600.000000000,6900.000000000,41.858708948,55,1
4.400000000,4.500000000,6900.000000000,7200.000000000,41.983435085,57,1
4.400000000,4.500000000,7200.000000000,7500.000000000,38.707216474,50,1
4.400000000,4.500000000,7500.000000000,7800.000000000,44.355558615,51,1
4.400000000,4.500000000,7800.000000000,8100.000000000,41.174006222,50,1
4.400000000,4.500000000,8100.000000000,8400.000000000,42.620357480,57,1
4.400000000,4.500000000,8400.000000000,8700.000000000,39.788053324,43,1
4.400000000,4.500000000,8700.000000000,9000.000000000,43.942139953,54,1
4.400000000,4.500000000,9000.000000000,9300.000000000,41.813486638,46,1
4.400000000,4.500000000,9300.000000000,9600.000000000,42.654731543,61,1
4.400000000,4.500000000,9600.000000000,9900.000000000,44.729663921,48,1
4.400000000,4.500000000,9900.000000000,10200.000000000,44.785154229,53,1
4.400000000,4.500000000,10200.000000000,10500.000000000,44.347812847,53,1
4.400000000,4.500000000,10500.000000000,10800.000000000,43.899800169,47,1
4.400000000,4.500000000,10800.000000000,11100.000000000,42.370573878,56,1
4.400000000,4.500000000,11100.000000000,11400.000000000,40.605341684,44,1
4.400000000,4.500000000,11400.000000000,11700.000000000,43.768898732,56,1
4.400000000,4.500000000,11700.000000000,12000.000000000,41.645424892,45,1
4.400000000,4.500000000,12000.000000000,12300.000000000,44.192469935,57,1
4.400000000,4.500000000,12300.000000000,12600.000000000,43.165897911,53,1
4.400000000,4.500000000,12600.000000000,12900.000000000,40.615779050,54,1
4.400000000,4.500000000,12900.000000000,13200.000000000,43.739881602,49,1
4.400000000,4.500000000,13200.000000000,13500.000000000,43.937244452,44,1
4.400000000,4.500000000,13500.000000000,13800.000000000,45.541615428,50,1
4.400000000,4.500000000,13800.000000000,14100.000000000,42.902286516,46,1
4.400000000,4.500000000,14100.000000000,14400.000000000,42.058170046,57,1
4.400000000,4.500000000,14400.000000000,14700.000000000,41.710115384,55,1
4.400000000,4.500000000,14700.000000000,15000.000000000,43.401133271,55,1
4.400000000,4.500000000,15000.000000000,15300.000000000,44.227362200,43,1
4.400000000,4.500000000,15300.000000000,15600.000000000,44.278156904,52,1
4.400000000,4.500000000,15600.000000000,15900.000000000,44.390512103,49,1
4.400000000,4.500000000,15900.000000000,16200.000000000,41.668312053,56,1
4.400000000,4.500000000,16200.000000000,16500.000000000,45.854677656,53,1
4.400000000,4.500000000,16500.000000000,16800.000000000,40.130716466,47,1
4.400000000,4.500000000,16800.000000000,17100.000000000,42.530534991,46,1
4.400000000,4.500000000,17100.000000000,17400.000000000,40.790213917,52,1
4.400000000,4.500000000,17400.000000000,17700.000000000,42.240688461,47,1
4.400000000,4.500000000,17700.000000000,18000.000000000,43.480943366,58,1
4.400000000,4.500000000,18000.000000000,18300.000000000,41.717782202,46,1
4.400000000,4.500000000,18300.000000000,18600.000000000,41.996961530,56,1
4.400000000,4.500000000,18600.000000000,18900.000000000,43.894262964,48,1
4.400000000,4.500000000,18900.000000000,19200.000000000,43.498378296,51,1
4.400000000,4.500000000,19200.000000000,19500.000000000,45.672423111,53,1
4.400000000,4.500000000,19500.000000000,19800.000000000,43.050966938,51,1
4.400000000,4.500000000,19800.000000000,20100.000000000,41.883114205,54,1
4.400000000,4.500000000,20100.000000000,20400.000000000,44.238515198,54,1
4.400000000,4.500000000,20400.000000000,20700.000000000,40.093102145,47,1
4.400000000,4.500000000,20700.000000000,21000.000000000,40.629548772,48,1
4.400000000,4.500000000,21000.000000000,21300.000000000,43.875429358,54,1
4.400000000,4.500000000,21300.000000000,21600.000000000,43.357958492,53,1
4.500000000,4.600000000,0.000000000,300.000000000,53.985406286,1,1
4.500000000,4.600000000,300.000000000,600.000000000,41.962301497,37,1
4.500000000,4.600000000,600.000000000,900.000000000,45.794964038,43,1
4.500000000,4.600000000,900.000000000,1200.000000000,39.613668973,54,1
4.500000000,4.600000000,1200.000000000,1500.000000000,42.933650592,53,1
4.500000000,4.600000000,1500.000000000,1800.000000000,42.353750272,48,1
4.500000000,4.600000000,1800.000000000,2100.000000000,44.954562535,53,1
4.500000000,4.600000000,2100.000000000,2400.000000000,44.923132480,51,1
4.500000000,4.600000000,2400.000000000,2700.000000000,44.604571666,53,1
4.500000000,4.600000000,2700.000000000,3000.000000000,43.626552367,51,1
4.500000000,4.600000000,3000.000000000,3300.000000000,44.448456991,49,1
4.500000000,4.600000000,3300.000000000,3600.000000000,40.886237437,55,1
4.500000000,4.600000000,3600.000000000,3900.000000000,41.017418169,51,1
4.500000000,4.600000000,3900.000000000,4200.000000000,42.803990746,55,1
4.500000000,4.600000000,4200.000000000,4500.000000000,42.985130526,43,1
4.500000000,4.600000000,4500.000000000,4800.000000000,41.740897451,55,1
4.500000000,4.600000000,4800.000000000,5100.000000000,43.844932410,57,1
4.500000000,4.600000000,5100.000000000,5400.000000000,45.600891091,51,1
4.500000000,4.600000000,5400.000000000,5700.000000000,43.468889414,53,1
4.500000000,4.600000000,5700.000000000,6000.000000000,44.320687329,56,1
4.500000000,4.600000000,6000.000000000,6300.000000000,43.873484643,50,1
4.500000000,4.600000000,6300.000000000,6600.000000000,44.220677541,48,1
4.500000000,4.600000000,6600.000000000,6900.000000000,42.274852442,52,1
4.500000000,4.600000000,6900.000000000,7200.000000000,41.801729749,57,1
4.500000000,4.600000000,7200.000000000,7500.000000000,38.875889132,50,1
4.500000000,4.600000000,7500.000000000,7800.000000000,43.774954652,51,1
4.500000000,4.600000000,7800.000000000,8100.000000000,39.757359472,51,1
4.500000000,4.600000000,8100.000000000,8400.000000000,42.572759693,56,1
4.500000000,4.600000000,8400.000000000,8700.000000000,40.093161042,45,1
4.500000000,4.600000000,8700.000000000,9000.000000000,43.999922879,51,1
4.500000000,4.600000000,9000.000000000,9300.000000000,42.014567495,49,1
4.500000000,4.600000000,9300.000000000,9600.000000000,43.356196978,60,1
4.500000000,4.600000000,9600.000000000,9900.000000000,44.994620015,48,1
4.500000000,4.600000000,9900.000000000,10200.000000000,44.588127454,50,1
4.500000000,4.600000000,10200.000000000,10500.000000000,42.492887792,56,1
4.500000000,4.600000000,10500.000000000,10800.000000000,42.811601407,44,1
4.500000000,4.600000000,10800.000000000,11100.000000000,43.347931164,52,1
4.500000000,4.600000000,11100.000000000,11400.000000000,42.088619351,46,1
4.500000000,4.600000000,11400.000000000,11700.000000000,43.187459630,60,1
4.500000000,4.600000000,11700.000000000,12000.000000000,42.495073476,44,1
4.500000000,4.600000000,12000.000000000,12300.000000000,43.858991700,56,1
4.500000000,4.600000000,12300.000000000,12600.000000000,43.166911189,57,1
4.500000000,4.600000000,12600.000000000,12900.000000000,41.416644177,52,1
4.500000000,4.600000000,12900.000000000,13200.000000000,43.353377396,50,1
4.500000000,4.600000000,13200.000000000,13500.000000000,44.041906057,47,1
4.500000000,4.600000000,13500.000000000,13800.000000000,44.876294498,50,1
4.500000000,4.600000000,13800.000000000,14100.000000000,43.112921260,43,1
4.500000000,4.600000000,14100.000000000,14400.000000000,41.869838039,58,1
4.500000000,4.600000000,14400.000000000,14700.000000000,42.670795488,51,1
4.500000000,4.600000000,14700.000000000,15000.000000000,43.779614882,57,1
4.500000000,4.600000000,15000.000000000,15300.000000000,44.621443849,46,1
4.500000000,4.600000000,15300.000000000,15600.000000000,42.566646037,52,1
4.500000000,4.600000000,15600.000000000,15900.000000000,43.168167811,49,1
4.500000000,4.600000000,15900.000000000,16200.000000000,40.802842712,54,1
4.500000000,4.600000000,16200.000000000,16500.000000000,46.680675191,53,1
4.500000000,4.600000000,16500.000000000,16800.000000000,41.686755274,50,1
4.500000000,4.600000000,16800.000000000,17100.000000000,41.055400064,46,1
4.500000000,4.600000000,17100.000000000,17400.000000000,40.910557080,52,1
4.500000000,4.600000000,17400.000000000,17700.000000000,42.721658678,46,1
4.500000000,4.600000000,17700.000000000,18000.000000000,43.023115819,57,1
4.500000000,4.600000000,18000.000000000,18300.000000000,43.575230473,45,1
4.500000000,4.600000000,18300.000000000,18600.000000000,42.152506390,56,1
4.500000000,4.600000000,18600.000000000,18900.000000000,44.163540133,51,1
4.500000000,4.600000000,18900.000000000,19200.000000000,43.724310895,52,1
4.500000000,4.600000000,19200.000000000,19500.000000000,45.055278024,52,1
4.500000000,4.600000000,19500.000000000,19800.000000000,43.135257771,48,1
4.500000000,4.600000000,19800.000000000,20100.000000000,42.252234037,53,1
4.500000000,4.600000000,20100.000000000,20400.000000000,43.274247089,55,1
4.500000000,4.600000000,20400.000000000,20700.000000000,41.246446524,46,1
4.500000000,4.600000000,20700.000000000,21000.000000000,41.156675546,48,1
4.500000000,4.600000000,21000.000000000,21300.000000000,45.135910221,56,1
4.500000000,4.600000000,21300.000000000,21600.000000000,43.074659784,52,1
4.600000000,4.700000000,0.000000000,300.000000000,55.338493500,1,1
4.600000000,4.700000000,300.000000000,600.000000000,42.405558011,38,1
4.600000000,4.700000000,600.000000000,900.000000000,45.038713132,44,1
4.600000000,4.700000000,900.000000000,1200.000000000,40.277399636,50,1
4.600000000,4.700000000,1200.000000000,1500.000000000,41.253593645,52,1
4.600000000,4.700000000,1500.000000000,1800.000000000,42.478434286,46,1
4.600000000,4.700000000,1800.000000000,2100.000000000,45.154941108,57,1
4.600000000,4.700000000,2100.000000000,2400.000000000,45.334772566,49,1
4.600000000,4.700000000,2400.000000000,2700.000000000,44.214870002,53,1
4.600000000,4.700000000,2700.000000000,3000.000000000,44.989182839,50,1
4.600000000,4.700000000,3000.000000000,3300.000000000,43.830261618,50,1
4.600000000,4.700000000,3300.000000000,3600.000000000,40.485242856,55,1
4.600000000,4.700000000,3600.000000000,3900.000000000,41.844786979,47,1
4.600000000,4.700000000,3900.000000000,4200.000000000,42.379515306,57,1
4.600000000,4.700000000,4200.000000000,4500.000000000,43.622989354,43,1
4.600000000,4.700000000,4500.000000000,4800.000000000,42.480871050,55,1
4.600000000,4.700000000,4800.000000000,5100.000000000,43.207577064,56,1
4.600000000,4.700000000,5100.000000000,5400.000000000,46.400839528,52,1
4.600000000,4.700000000,5400.000000000,5700.000000000,42.997300043,49,1
4.600000000,4.700000000,5700.000000000,6000.000000000,44.141346802,57,1
4.600000000,4.700000000,6000.000000000,6300.000000000,44.125643491,51,1
4.600000000,4.700000000,6300.000000000,6600.000000000,44.023313262,48,1
4.600000000,4.700000000,6600.000000000,6900.000000000,42.711424072,52,1
4.600000000,4.700000000,6900.000000000,7200.000000000,40.528533366,54,1
4.600000000,4.700000000,7200.000000000,7500.000000000,39.519234041,50,1
4.600000000,4.700000000,7500.000000000,7800.000000000,42.811295391,55,1
4.600000000,4.700000000,7800.000000000,8100.000000000,40.180141631,51,1
4.600000000,4.700000000,8100.000000000,8400.000000000,42.707802548,52,1
4.600000000,4.700000000,8400.000000000,8700.000000000,41.998719407,46,1
4.600000000,4.700000000,8700.000000000,9000.000000000,44.050629111,50,1
4.600000000,4.700000000,9000.000000000,9300.000000000,42.294238209,49,1
4.600000000,4.700000000,9300.000000000,9600.000000000,44.078880562,60,1
4.600000000,4.700000000,9600.000000000,9900.000000000,45.073394725,49,1
4.600000000,4.700000000,9900.000000000,10200.000000000,45.028300032,47,1
4.600000000,4.700000000,10200.000000000,10500.000000000,41.251229501,60,1
4.600000000,4.700000000,10500.000000000,10800.000000000,42.232489021,46,1
4.600000000,4.700000000,10800.000000000,11100.000000000,43.691653495,50,1
4.600000000,4.700000000,11100.000000000,11400.000000000,43.785446075,45,1
4.600000000,4.700000000,11400.000000000,11700.000000000,42.910998938,60,1
4.600000000,4.700000000,11700.000000000,12000.000000000,42.725388750,44,1
4.600000000,4.700000000,12000.000000000,12300.000000000,44.287600667,56,1
4.600000000,4.700000000,12300.000000000,12600.000000000,43.523708345,58,1
4.600000000,4.700000000,12600.000000000,12900.000000000,41.102561671,49,1
4.600000000,4.700000000,12900.000000000,13200.000000000,43.741885215,49,1
4.600000000,4.700000000,13200.000000000,13500.000000000,44.159131003,48,1
4.600000000,4.700000000,13500.000000000,13800.000000000,44.086148554,50,1
4.600000000,4.700000000,13800.000000000,14100.000000000,42.940853505,40,1
4.600000000,4.700000000,14100.000000000,14400.000000000,41.283501937,59,1
4.600000000,4.700000000,14400.000000000,14700.000000000,43.326834808,49,1
4.600000000,4.700000000,14700.000000000,15000.000000000,43.312385786,53,1
4.600000000,4.700000000,15000.000000000,15300.000000000,45.052236945,50,1
4.600000000,4.700000000,15300.000000000,15600.000000000,41.310997138,52,1
4.600000000,4.700000000,15600.000000000,15900.000000000,42.662955720,49,1
4.600000000,4.700000000,15900.000000000,16200.000000000,40.904320976,51,1
4.600000000,4.700000000,16200.000000000,16500.000000000,46.686033471,52,1
4.600000000,4.700000000,16500.000000000,16800.000000000,42.228630979,53,1
4.600000000,4.700000000,16800.000000000,17100.000000000,40.311504462,47,1
4.600000000,4.700000000,17100.000000000,17400.000000000,41.737886656,50,1
4.600000000,4.700000000,17400.000000000,17700.000000000,43.232720128,46,1
4.600000000,4.700000000,17700.000000000,18000.000000000,44.065620578,56,1
4.600000000,4.700000000,18000.000000000,18300.000000000,43.856451781,45,1
4.600000000,4.700000000,18300.000000000,18600.000000000,41.540815160,52,1
4.600000000,4.700000000,18600.000000000,18900.000000000,43.867439170,50,1
4.600000000,4.700000000,18900.000000000,19200.000000000,43.777655161,55,1
4.600000000,4.700000000,19200.000000000,19500.000000000,44.413398108,52,1
4.600000000,4.700000000,19500.000000000,19800.000000000,43.086538471,46,1
4.600000000,4.700000000,19800.000000000,20100.000000000,41.672204124,53,1
4.600000000,4.700000000,20100.000000000,20400.000000000,42.508043809,56,1
4.600000000,4.700000000,20400.000000000,20700.000000000,41.388011563,46,1
4.600000000,4.700000000,20700.000000000,21000.000000000,41.792753204,49,1
4.600000000,4.700000000,21000.000000000,21300.000000000,45.411685565,57,1
4.600000000,4.700000000,21300.000000000,21600.000000000,42.738487254,56,1
4.700000000,4.800000000,0.000000000,300.000000000,65.000000000,0,0
4.700000000,4.800000000,300.000000000,600.000000000,42.313559987,37,1
4.700000000,4.800000000,600.000000000,900.000000000,43.435427570,46,1
4.700000000,4.800000000,900.000000000,1200.000000000,39.729221576,49,1
4.700000000,4.800000000,1200.000000000,1500.000000000,40.872652805,52,1
4.700000000,4.800000000,1500.000000000,1800.000000000,42.506004702,42,1
4.700000000,4.800000000,1800.000000000,2100.000000000,44.263214752,57,1
4.700000000,4.800000000,2100.000000000,2400.000000000,45.503501697,50,1
4.700000000,4.800000000,2400.000000000,2700.000000000,44.030537969,50,1
4.700000000,4.800000000,2700.000000000,3000.000000000,44.570803793,48,1
4.700000000,4.800000000,3000.000000000,3300.000000000,43.841366540,51,1
4.700000000,4.800000000,3300.000000000,3600.000000000,40.001362228,56,1
4.700000000,4.800000000,3600.000000000,3900.000000000,43.090212239,50,1
4.700000000,4.800000000,3900.000000000,4200.000000000,41.992685706,57,1
4.700000000,4.800000000,4200.000000000,4500.000000000,42.957567226,46,1
4.700000000,4.800000000,4500.000000000,4800.000000000,42.006321367,54,1
4.700000000,4.800000000,4800.000000000,5100.000000000,43.621494959,58,1
4.700000000,4.800000000,5100.000000000,5400.000000000,46.965809573,51,1
4.700000000,4.800000000,5400.000000000,5700.000000000,42.659579789,50,1
4.700000000,4.800000000,5700.000000000,6000.000000000,44.375508324,56,1
4.700000000,4.800000000,6000.000000000,6300.000000000,44.778388657,52,1
4.700000000,4.800000000,6300.000000000,6600.000000000,43.863753758,48,1
4.700000000,4.800000000,6600.000000000,6900.000000000,42.147825717,53,1
4.700000000,4.800000000,6900.000000000,7200.000000000,40.597982635,53,1
4.700000000,4.800000000,7200.000000000,7500.000000000,40.112279308,48,1
4.700000000,4.800000000,7500.000000000,7800.000000000,41.807753723,58,1
